Date,Open,High,Low,Close,Adj Close,Volume
2019-11-26,19.160000,19.340000,19.040001,19.320000,19.320000,2886400
2019-11-27,19.320000,19.400000,19.160000,19.260000,19.260000,2420600
2019-11-29,19.240000,19.450001,19.219999,19.270000,19.270000,1200200
2019-12-02,19.260000,19.440001,19.110001,19.200001,19.200001,3755900
2019-12-03,19.030001,19.059999,18.719999,18.799999,18.799999,2985000
2019-12-04,18.830000,19.490000,18.809999,19.320000,19.320000,12866600
2019-12-05,19.360001,19.400000,19.090000,19.139999,19.139999,5674300
2019-12-06,19.250000,19.430000,18.879999,19.020000,19.020000,5108500
2019-12-09,18.950001,19.049999,18.879999,18.930000,18.930000,3267500
2019-12-10,18.910000,19.170000,18.770000,18.900000,18.900000,4399500
2019-12-11,18.799999,18.820000,18.400000,18.730000,18.730000,7495100
2019-12-12,18.889999,19.120001,18.809999,18.920000,18.920000,5639500
2019-12-13,18.930000,18.930000,18.540001,18.580000,18.580000,4297000
2019-12-16,18.670000,18.990000,18.660000,18.700001,18.700001,3241800
2019-12-17,18.680000,19.010000,18.680000,18.969999,18.969999,3625300
2019-12-18,19.040001,19.090000,18.730000,18.790001,18.790001,3089700
2019-12-19,18.809999,18.950001,18.790001,18.889999,18.889999,2414600
2019-12-20,18.950001,19.270000,18.940001,19.209999,19.209999,6308900
2019-12-23,19.290001,19.389999,19.170000,19.200001,19.200001,2510500
2019-12-24,19.180000,19.240000,19.100000,19.120001,19.120001,875200
2019-12-26,19.100000,19.219999,19.010000,19.100000,19.100000,1732800
2019-12-27,19.070000,19.090000,18.809999,18.889999,18.889999,2498000
2019-12-30,18.900000,18.930000,18.620001,18.709999,18.709999,2645100
2019-12-31,18.660000,18.809999,18.629999,18.719999,18.719999,3468400
2020-01-02,18.900000,19.059999,18.820000,18.889999,18.889999,3199400
2020-01-03,18.570000,18.629999,18.100000,18.570000,18.570000,5434300
2020-01-06,18.350000,18.520000,18.309999,18.480000,18.480000,2834300
2020-01-07,18.469999,18.559999,18.270000,18.410000,18.410000,2662500
2020-01-08,18.290001,18.770000,18.200001,18.500000,18.500000,5177900
2020-01-09,18.680000,18.920000,18.620001,18.709999,18.709999,3837900
2020-01-10,18.790001,18.820000,18.570000,18.709999,18.709999,3715300
2020-01-13,18.709999,18.750000,18.420000,18.600000,18.600000,8568900
2020-01-14,18.790001,19.150000,18.480000,18.520000,18.520000,7008200
2020-01-15,18.469999,18.760000,18.469999,18.700001,18.700001,5103000
2020-01-16,18.770000,19.059999,18.719999,19.000000,19.000000,5806400
2020-01-17,19.120001,19.340000,19.059999,19.209999,19.209999,5571700
2020-01-21,19.150000,19.450001,18.610001,19.049999,19.049999,10829400
2020-01-22,19.290001,20.110001,19.250000,19.790001,19.790001,12402500
2020-01-23,19.850000,21.150000,19.760000,21.070000,21.070000,15989700
2020-01-24,21.100000,21.190001,20.260000,20.650000,20.650000,11268400
2020-01-27,20.180000,20.299999,19.780001,20.040001,20.040001,8534300
2020-01-28,20.240000,20.459999,19.809999,20.270000,20.270000,5055300
2020-01-29,20.350000,20.400000,19.910000,19.940001,19.940001,3565200
2020-01-30,19.750000,20.230000,19.639999,20.200001,20.200001,4754100
2020-01-31,20.129999,20.230000,19.670000,19.830000,19.830000,6018100
2020-02-03,19.980000,20.370001,19.900000,20.020000,20.020000,4303500
2020-02-04,20.290001,20.590000,20.180000,20.420000,20.420000,4041500
2020-02-05,20.570000,20.730000,20.299999,20.690001,20.690001,3349600
2020-02-06,20.750000,20.910000,20.059999,20.080000,20.080000,5917100
2020-02-07,20.020000,20.080000,19.850000,19.940001,19.940001,3756300
2020-02-10,19.900000,20.100000,19.879999,20.020000,20.020000,3389400
2020-02-11,20.100000,20.660000,20.100000,20.510000,20.510000,4803900
2020-02-12,20.540001,21.340000,20.520000,21.129999,21.129999,4592400
2020-02-13,20.990000,21.590000,20.940001,21.559999,21.559999,4943600
2020-02-14,21.580000,21.650000,21.180000,21.270000,21.270000,5467400
2020-02-18,21.190001,21.540001,21.150000,21.299999,21.299999,4065000
2020-02-19,21.330000,21.340000,20.809999,20.809999,20.809999,4196700
2020-02-20,20.700001,20.930000,20.500000,20.830000,20.830000,3368200
2020-02-21,20.709999,20.799999,20.309999,20.610001,20.610001,3574800
2020-02-24,19.920000,19.950001,19.110001,19.379999,19.379999,4807300
2020-02-25,19.530001,19.580000,18.209999,18.250000,18.250000,7477400
2020-02-26,18.360001,18.480000,16.980000,17.120001,17.120001,9700200
2020-02-27,16.400000,17.110001,15.650000,16.270000,16.270000,12930600
2020-02-28,15.700000,16.240000,15.420000,15.780000,15.780000,12169400
2020-03-02,15.820000,16.000000,14.850000,15.570000,15.570000,12108200
