Date,Open,High,Low,Close,Adj Close,Volume
2019-11-26,90.010002,90.839996,89.690002,89.769997,89.587769,1284400
2019-11-27,89.500000,89.839996,86.730003,87.040001,86.863312,820700
2019-11-29,87.180000,87.650002,86.820000,86.989998,86.813408,387600
2019-12-02,87.040001,87.339996,85.720001,85.779999,85.605865,808000
2019-12-03,85.160004,85.410004,84.220001,84.620003,84.448227,1173600
2019-12-04,84.669998,85.129997,83.400002,83.610001,83.440269,636200
2019-12-05,84.059998,84.059998,83.290001,83.400002,83.230698,625300
2019-12-06,84.089996,84.559998,83.690002,84.290001,84.118896,632700
2019-12-09,84.459999,84.589996,83.879997,83.879997,83.709717,370600
2019-12-10,83.709999,83.820000,82.160004,82.410004,82.242714,610700
2019-12-11,81.720001,82.260002,80.889999,81.389999,81.224777,962000
2019-12-12,81.500000,82.900002,79.639999,80.000000,79.837601,1645000
2019-12-13,79.529999,81.269997,78.949997,80.139999,80.097466,1046700
2019-12-16,77.230003,79.129997,75.300003,78.879997,78.838127,2701500
2019-12-17,76.860001,78.239998,76.519997,76.629997,76.589325,2280400
2019-12-18,76.750000,77.139999,75.750000,75.779999,75.739777,1236900
2019-12-19,76.099998,76.760002,74.849998,75.320000,75.280022,1794100
2019-12-20,73.589996,75.599998,73.040001,74.550003,74.510437,2149400
2019-12-23,75.930000,76.379997,74.570000,74.860001,74.820267,1188400
2019-12-24,75.000000,75.000000,73.550003,73.580002,73.540947,437400
2019-12-26,73.779999,74.099998,72.680000,73.370003,73.331062,993300
2019-12-27,73.500000,73.940002,72.769997,72.940002,72.901291,976400
2019-12-30,72.940002,73.230003,72.250000,73.059998,73.021217,896200
2019-12-31,73.220001,73.839996,72.839996,72.879997,72.841316,1105700
2020-01-02,73.309998,74.309998,73.309998,74.300003,74.260567,902100
2020-01-03,74.000000,74.230003,72.889999,74.000000,73.960724,862200
2020-01-06,73.690002,74.120003,72.779999,73.809998,73.770821,808300
2020-01-07,73.760002,75.110001,73.120003,74.980003,74.940208,1698200
2020-01-08,73.980003,74.580002,72.029999,73.959999,73.920746,1742700
2020-01-09,74.320000,74.370003,72.089996,72.790001,72.751366,1348700
2020-01-10,72.720001,72.980003,69.690002,69.699997,69.663002,1597700
2020-01-13,69.610001,69.800003,67.500000,67.760002,67.724037,1668200
2020-01-14,67.300003,68.650002,65.720001,67.970001,67.933922,1929500
2020-01-15,67.300003,67.720001,66.209999,66.870003,66.834511,1422200
2020-01-16,67.169998,68.230003,67.050003,67.989998,67.953911,1266300
2020-01-17,68.050003,68.559998,67.000000,67.300003,67.264282,1409500
2020-01-21,67.070000,67.160004,63.810001,64.730003,64.695648,2631600
2020-01-22,64.339996,66.360001,63.119999,65.879997,65.845032,3927000
2020-01-23,65.779999,68.040001,65.449997,67.720001,67.684059,2312800
2020-01-24,68.199997,70.510002,67.660004,70.449997,70.412605,3883800
2020-01-27,69.190002,69.889999,68.250000,68.940002,68.903412,2029900
2020-01-28,68.959999,69.330002,67.120003,68.279999,68.243759,1279200
2020-01-29,69.750000,69.750000,67.489998,67.639999,67.604095,1092900
2020-01-30,62.970001,65.110001,62.779999,65.080002,65.045456,3395800
2020-01-31,65.000000,65.419998,64.040001,65.320000,65.285332,1565400
2020-02-03,65.860001,66.629997,63.770000,63.930000,63.896069,1281900
2020-02-04,64.610001,65.849998,64.510002,65.519997,65.485222,957200
2020-02-05,65.750000,67.309998,65.080002,67.099998,67.064384,1236100
2020-02-06,67.699997,70.470001,66.620003,70.070000,70.032806,2081100
2020-02-07,69.410004,70.150002,69.059998,69.290001,69.253220,1200000
2020-02-10,69.250000,69.949997,68.730003,69.430000,69.393150,848400
2020-02-11,69.699997,70.309998,68.449997,68.559998,68.523605,838800
2020-02-12,68.550003,69.410004,68.000000,68.989998,68.953377,777500
2020-02-13,68.900002,69.449997,68.559998,68.940002,68.903412,801400
2020-02-14,68.779999,68.940002,67.120003,67.910004,67.873955,666300
2020-02-18,67.529999,68.309998,66.180000,66.599998,66.564651,790100
2020-02-19,66.639999,67.000000,65.150002,65.610001,65.575172,1205400
