Date,Open,High,Low,Close,Adj Close,Volume
2019-11-26,17.030001,17.030001,17.030001,17.030001,17.030001,0
2019-11-27,17.059999,17.065001,16.875000,16.912001,16.912001,84255
2019-11-29,null,null,null,null,null,null
2019-12-01,null,null,null,null,null,null
2019-12-02,16.915001,16.920000,16.785000,16.836000,16.836000,1598
2019-12-03,16.860001,17.160000,16.809999,17.125000,17.125000,343
2019-12-04,17.115000,17.240000,16.754999,16.797001,16.797001,381
2019-12-05,16.840000,16.941999,16.780001,16.941999,16.941999,287
2019-12-06,16.820000,16.825001,16.465000,16.481001,16.481001,261
2019-12-08,null,null,null,null,null,null
2019-12-09,16.475000,16.559999,16.469999,16.532000,16.532000,159
2019-12-10,16.555000,16.610001,16.555000,16.596001,16.596001,142
2019-12-11,16.545000,16.830000,16.545000,16.743999,16.743999,188
2019-12-12,16.830000,17.014999,16.740000,16.844999,16.844999,84
2019-12-13,16.879999,16.912001,16.825001,16.912001,16.912001,61
2019-12-15,null,null,null,null,null,null
2019-12-16,16.980000,17.018999,16.940001,17.018999,17.018999,23
2019-12-17,16.995001,17.000000,16.975000,16.978001,16.978001,75
2019-12-18,16.985001,17.000000,16.844999,16.952999,16.952999,103
2019-12-19,16.985001,17.075001,16.975000,17.058001,17.058001,45
2019-12-20,17.180000,17.180000,17.128000,17.128000,17.128000,987
2019-12-22,null,null,null,null,null,null
2019-12-23,17.355000,17.410000,17.355000,17.403000,17.403000,1
2019-12-24,null,null,null,null,null,null
2019-12-26,17.910000,17.985001,17.879999,17.893999,17.893999,3
2019-12-27,17.930000,17.930000,17.849001,17.849001,17.849001,53
2019-12-29,null,null,null,null,null,null
2019-12-30,17.900000,17.910000,17.850000,17.908001,17.908001,430
2019-12-31,18.065001,18.065001,17.799999,17.827999,17.827999,89
2020-01-02,17.966000,17.990000,17.966000,17.966000,17.966000,232
2020-01-03,18.110001,18.110001,17.965000,18.068001,18.068001,2
2020-01-05,18.170000,18.344999,18.170000,18.215000,18.215000,276360
2020-01-06,18.025000,18.105000,18.025000,18.097000,18.097000,83
2020-01-07,18.014999,18.344999,18.014999,18.316000,18.316000,3
2020-01-08,18.400000,18.504999,18.070000,18.087999,18.087999,33
2020-01-09,17.760000,17.860001,17.760000,17.860001,17.860001,31
2020-01-10,18.033001,18.033001,18.033001,18.033001,18.033001,38
2020-01-12,18.129999,18.129999,18.055000,18.075001,18.075001,43170
2020-01-13,17.969999,18.020000,17.926001,17.926001,17.926001,2
2020-01-14,17.855000,17.875000,17.674000,17.674000,17.674000,5
2020-01-15,17.923000,17.923000,17.923000,17.923000,17.923000,17
2020-01-16,17.950001,17.950001,17.875000,17.875000,17.875000,0
2020-01-17,18.013000,18.013000,18.013000,18.013000,18.013000,52
2020-01-19,18.040001,18.059999,18.020000,18.045000,18.045000,17850
2020-01-21,17.750999,17.750999,17.750999,17.750999,17.750999,67
2020-01-22,17.771000,17.771000,17.771000,17.771000,17.771000,175
2020-01-23,17.730000,17.773001,17.730000,17.773001,17.773001,0
2020-01-24,17.870001,18.056999,17.870001,18.056999,18.056999,110
2020-01-26,18.260000,18.375000,18.215000,18.245001,18.245001,141571
2020-01-27,18.000000,18.000000,18.000000,18.000000,18.000000,280
2020-01-28,17.605000,17.605000,17.402000,17.402000,17.402000,2
2020-01-29,17.450001,17.450001,17.370001,17.431000,17.431000,10
2020-01-30,17.540001,17.965000,17.540001,17.952000,17.952000,132
2020-01-31,17.972000,17.972000,17.972000,17.972000,17.972000,50
2020-02-02,18.100000,18.125000,18.020000,18.070000,18.070000,67168
2020-02-03,17.795000,17.799999,17.600000,17.639999,17.639999,1
2020-02-04,17.528000,17.528000,17.528000,17.528000,17.528000,19
2020-02-05,17.569000,17.569000,17.569000,17.569000,17.569000,154
2020-02-06,17.789000,17.789000,17.789000,17.789000,17.789000,10
2020-02-07,17.665001,17.665001,17.665001,17.665001,17.665001,0
