Date,Open,High,Low,Close,Adj Close,Volume
2019-11-26,20.500000,20.500000,20.500000,20.500000,20.500000,125
2019-11-27,20.150000,20.150000,20.150000,20.150000,20.150000,100
2019-11-29,20.150000,20.150000,20.150000,20.150000,20.150000,0
2019-12-02,20.200001,20.200001,20.200001,20.200001,20.200001,233
2019-12-03,20.200001,20.200001,20.200001,20.200001,20.200001,0
2019-12-04,20.200001,20.200001,20.200001,20.200001,20.200001,0
2019-12-05,20.200001,20.200001,20.200001,20.200001,20.200001,0
2019-12-06,20.200001,20.200001,20.200001,20.200001,20.200001,0
2019-12-09,20.200001,20.200001,20.200001,20.200001,20.200001,0
2019-12-10,20.200001,20.200001,20.200001,20.200001,20.200001,0
2019-12-11,20.200001,20.200001,20.200001,20.200001,20.200001,0
2019-12-12,20.200001,20.200001,20.200001,20.200001,20.200001,0
2019-12-13,20.200001,20.200001,20.200001,20.200001,20.200001,0
2019-12-16,20.200001,20.200001,20.200001,20.200001,20.200001,0
2019-12-17,20.200001,20.200001,20.200001,20.200001,20.200001,0
2019-12-18,20.200001,20.200001,20.200001,20.200001,20.200001,0
2019-12-19,20.200001,20.200001,20.200001,20.200001,20.200001,0
2019-12-20,20.200001,20.200001,20.200001,20.200001,20.200001,0
2019-12-23,20.350000,20.350000,20.350000,20.350000,20.350000,18562
2019-12-24,20.350000,20.350000,20.350000,20.350000,20.350000,0
2019-12-26,20.309999,20.309999,20.309999,20.309999,20.309999,154
2019-12-27,20.309999,20.309999,20.309999,20.309999,20.309999,0
2019-12-30,20.309999,20.309999,20.309999,20.309999,20.309999,0
2019-12-31,20.309999,20.309999,20.309999,20.309999,20.309999,0
2020-01-02,20.309999,20.309999,20.309999,20.309999,20.309999,0
2020-01-03,20.309999,20.309999,20.309999,20.309999,20.309999,0
2020-01-06,20.309999,20.309999,20.309999,20.309999,20.309999,0
2020-01-07,20.309999,20.309999,20.309999,20.309999,20.309999,0
2020-01-08,20.309999,20.309999,20.309999,20.309999,20.309999,0
2020-01-09,22.000000,22.350000,22.000000,22.350000,22.350000,200
2020-01-10,22.350000,22.350000,22.350000,22.350000,22.350000,0
2020-01-13,22.350000,22.350000,22.350000,22.350000,22.350000,0
2020-01-14,22.350000,22.350000,22.350000,22.350000,22.350000,0
2020-01-15,22.350000,22.350000,22.350000,22.350000,22.350000,0
2020-01-16,23.990000,23.990000,23.600000,23.650000,23.650000,989
2020-01-17,23.650000,23.650000,23.650000,23.650000,23.650000,0
2020-01-21,25.900000,25.900000,25.900000,25.900000,25.900000,738
2020-01-22,26.000000,26.000000,25.709999,25.709999,25.709999,1620
2020-01-23,25.709999,25.709999,25.709999,25.709999,25.709999,0
2020-01-24,25.879999,25.879999,25.799999,25.799999,25.799999,207
2020-01-27,25.799999,25.799999,25.799999,25.799999,25.799999,0
2020-01-28,25.799999,25.799999,25.799999,25.799999,25.799999,0
2020-01-29,25.180000,25.180000,25.180000,25.180000,25.180000,250
2020-01-30,24.600000,24.950001,24.600000,24.799999,24.799999,1097
2020-01-31,24.799999,24.799999,24.799999,24.799999,24.799999,0
2020-02-03,24.389999,24.389999,24.389999,24.389999,24.389999,100
2020-02-04,25.340000,25.340000,25.340000,25.340000,25.340000,148
2020-02-05,25.340000,25.340000,25.340000,25.340000,25.340000,0
2020-02-06,25.340000,25.340000,25.340000,25.340000,25.340000,0
2020-02-07,25.340000,25.340000,25.340000,25.340000,25.340000,0
2020-02-10,24.639999,24.700001,24.639999,24.700001,24.700001,623
2020-02-11,24.700001,24.700001,24.700001,24.700001,24.700001,0
2020-02-12,24.700001,24.700001,24.700001,24.700001,24.700001,0
2020-02-13,25.299999,25.299999,25.299999,25.299999,25.299999,100
2020-02-14,25.150000,25.150000,25.150000,25.150000,25.150000,200
2020-02-18,25.150000,25.150000,25.150000,25.150000,25.150000,0
2020-02-19,25.150000,25.150000,25.150000,25.150000,25.150000,0
2020-02-20,25.150000,25.150000,25.150000,25.150000,25.150000,0
2020-02-21,25.150000,25.150000,25.150000,25.150000,25.150000,0
2020-02-24,25.150000,25.150000,25.150000,25.150000,25.150000,0
2020-02-25,25.150000,25.150000,25.150000,25.150000,25.150000,0
2020-02-26,25.150000,25.150000,25.150000,25.150000,25.150000,0
2020-02-27,25.150000,25.150000,25.150000,25.150000,25.150000,0
2020-02-28,25.150000,25.150000,25.150000,25.150000,25.150000,0
2020-03-02,24.500000,24.600000,24.500000,24.600000,24.600000,821
