Date,Open,High,Low,Close,Adj Close,Volume
2019-11-26,0.220000,0.220000,0.200000,0.210000,0.210000,347200
2019-11-27,0.210000,0.220000,0.190000,0.210000,0.210000,410900
2019-11-29,0.210000,0.220000,0.190000,0.210000,0.210000,296500
2019-12-02,0.220000,0.220000,0.200000,0.220000,0.220000,522100
2019-12-03,0.200000,0.220000,0.200000,0.210000,0.210000,100900
2019-12-04,0.230000,0.230000,0.190000,0.190000,0.190000,690300
2019-12-05,0.200000,0.200000,0.180000,0.180000,0.180000,913200
2019-12-06,0.180000,0.190000,0.180000,0.180000,0.180000,505300
2019-12-09,0.180000,0.200000,0.170000,0.190000,0.190000,991700
2019-12-10,0.170000,0.210000,0.170000,0.200000,0.200000,537400
2019-12-11,0.200000,0.210000,0.180000,0.200000,0.200000,263600
2019-12-12,0.190000,0.200000,0.180000,0.200000,0.200000,221500
2019-12-13,0.180000,0.190000,0.180000,0.190000,0.190000,347100
2019-12-16,0.220000,0.220000,0.180000,0.180000,0.180000,250700
2019-12-17,0.190000,0.210000,0.180000,0.190000,0.190000,304000
2019-12-18,0.180000,0.210000,0.180000,0.200000,0.200000,157700
2019-12-19,0.200000,0.200000,0.180000,0.190000,0.190000,330200
2019-12-20,0.180000,0.200000,0.180000,0.190000,0.190000,268400
2019-12-23,0.180000,0.200000,0.180000,0.190000,0.190000,165000
2019-12-24,0.190000,0.190000,0.180000,0.190000,0.190000,349100
2019-12-26,0.200000,0.200000,0.170000,0.180000,0.180000,698800
2019-12-27,0.180000,0.180000,0.170000,0.180000,0.180000,319200
2019-12-30,0.180000,0.180000,0.170000,0.170000,0.170000,578600
2019-12-31,0.180000,0.180000,0.170000,0.170000,0.170000,926800
2020-01-02,0.160000,0.200000,0.160000,0.190000,0.190000,622500
2020-01-03,0.190000,0.200000,0.180000,0.200000,0.200000,284700
2020-01-06,0.180000,0.200000,0.180000,0.190000,0.190000,108200
2020-01-07,0.190000,0.200000,0.190000,0.190000,0.190000,280500
2020-01-08,0.190000,0.200000,0.190000,0.190000,0.190000,190900
2020-01-09,0.190000,0.200000,0.190000,0.190000,0.190000,213000
2020-01-10,0.190000,0.200000,0.190000,0.190000,0.190000,25600
2020-01-13,0.190000,0.200000,0.190000,0.190000,0.190000,114600
