Date,Open,High,Low,Close,Adj Close,Volume
2019-11-26,20.000000,20.000000,19.980000,19.980000,19.430649,900
2019-11-27,20.170000,20.170000,20.020000,20.059999,19.508450,600
2019-11-29,20.230000,20.230000,20.230000,20.230000,19.673773,200
2019-12-02,20.030001,20.250000,20.010000,20.049999,19.498722,1400
2019-12-03,20.049999,20.049999,20.049999,20.049999,19.498722,100
2019-12-04,20.049999,20.290001,20.049999,20.290001,19.732126,900
2019-12-05,20.049999,20.250000,20.049999,20.250000,19.693224,1200
2019-12-06,20.340000,20.520000,20.340000,20.350000,19.790476,700
2019-12-09,20.100000,20.500000,20.100000,20.500000,19.936352,1200
2019-12-10,20.250000,20.370001,20.250000,20.350000,19.790476,2100
2019-12-11,20.490000,20.490000,20.340000,20.340000,19.780750,1300
2019-12-12,20.360001,20.480000,20.309999,20.309999,19.751574,4300
2019-12-13,20.309999,20.309999,20.309999,20.309999,19.997730,0
2019-12-16,20.150000,20.520000,20.150000,20.160000,19.850037,1400
2019-12-17,20.500000,21.120001,20.500000,21.090000,20.765739,3500
2019-12-18,21.150000,21.270000,21.150000,21.219999,20.893740,4500
2019-12-19,21.420000,21.420000,21.420000,21.420000,21.090664,200
2019-12-20,21.420000,22.000000,21.360001,22.000000,21.661747,4600
2019-12-23,22.000000,22.000000,21.549999,21.980000,21.642054,1000
2019-12-24,21.980000,21.980000,21.980000,21.980000,21.642054,0
2019-12-26,21.980000,21.980000,21.980000,21.980000,21.642054,0
2019-12-27,22.000000,22.000000,22.000000,22.000000,21.661747,300
2019-12-30,21.629999,22.750000,21.600000,22.750000,22.400215,6300
2019-12-31,22.110001,22.490000,22.110001,22.490000,22.144213,3000
2020-01-02,22.120001,22.250000,22.000000,22.030001,21.691286,3800
2020-01-03,22.030001,22.030001,21.700001,21.700001,21.366360,400
2020-01-06,21.700001,21.700001,21.700001,21.700001,21.366360,0
2020-01-07,22.000000,22.299999,22.000000,22.299999,21.957134,300
2020-01-08,22.040001,22.459999,22.040001,22.459999,22.114674,1000
2020-01-09,22.250000,22.250000,22.180000,22.180000,21.838980,800
2020-01-10,21.650000,21.809999,21.650000,21.809999,21.474669,700
2020-01-13,21.809999,21.809999,21.809999,21.809999,21.474669,0
2020-01-14,21.900000,21.900000,21.620001,21.750000,21.415590,600
2020-01-15,21.750000,22.200001,21.719999,22.200001,21.858673,3100
2020-01-16,22.500000,22.820000,22.500000,22.820000,22.469139,4000
2020-01-17,22.250000,22.250000,22.120001,22.240000,21.898056,3600
2020-01-21,22.250000,22.760000,22.250000,22.760000,22.410063,600
2020-01-22,22.760000,22.760000,22.760000,22.760000,22.410063,0
2020-01-23,22.760000,22.760000,22.760000,22.760000,22.410063,0
2020-01-24,22.350000,22.350000,22.250000,22.260000,21.917749,800
2020-01-27,21.850000,21.850000,21.850000,21.850000,21.514053,200
2020-01-28,21.920000,21.920000,21.900000,21.900000,21.563284,600
2020-01-29,22.459999,22.459999,22.459999,22.459999,22.114674,200
2020-01-30,22.459999,22.459999,22.459999,22.459999,22.114674,0
2020-01-31,22.459999,22.459999,22.459999,22.459999,22.114674,0
2020-02-03,22.200001,22.200001,21.900000,21.900000,21.563284,900
2020-02-04,22.000000,22.000000,22.000000,22.000000,21.661747,700
2020-02-05,22.250000,22.250000,21.750000,21.750000,21.415590,700
2020-02-06,22.290001,22.299999,22.219999,22.230000,21.888210,1300
2020-02-07,22.000000,22.000000,22.000000,22.000000,21.661747,200
2020-02-10,21.750000,22.309999,21.750000,22.309999,21.966980,700
2020-02-11,22.770000,23.600000,22.360001,23.260000,22.902374,6100
2020-02-12,23.250000,23.250000,22.410000,22.410000,22.065443,400
2020-02-13,22.780001,22.780001,22.750000,22.750000,22.400215,700
2020-02-14,22.750000,22.750000,22.750000,22.750000,22.400215,0
2020-02-18,22.799999,22.799999,22.799999,22.799999,22.449446,300
2020-02-19,22.840000,22.840000,22.840000,22.840000,22.488832,700
