Date,Open,High,Low,Close,Adj Close,Volume
2019-11-26,63.000000,63.200001,62.619999,63.150002,63.150002,2221700
2019-11-27,63.279999,63.750000,63.200001,63.720001,63.720001,1565400
2019-11-29,63.259998,63.599998,63.220001,63.480000,63.480000,952800
2019-12-02,63.459999,63.560001,62.689999,63.279999,63.279999,1515400
2019-12-03,64.400002,64.629997,63.910000,64.589996,64.589996,1648100
2019-12-04,65.269997,65.559998,65.080002,65.290001,65.290001,1123800
2019-12-05,65.160004,65.290001,64.800003,65.199997,65.199997,1156400
2019-12-06,65.339996,65.470001,65.150002,65.290001,65.290001,999800
2019-12-09,65.610001,66.300003,65.610001,65.930000,65.930000,1323200
2019-12-10,66.570000,66.699997,66.040001,66.309998,66.309998,872900
2019-12-11,66.480003,66.550003,66.199997,66.540001,66.540001,1375100
2019-12-12,66.919998,67.389999,66.830002,67.320000,67.320000,1152300
2019-12-13,67.400002,67.790001,67.199997,67.570000,67.570000,1019200
2019-12-16,68.199997,68.470001,68.000000,68.250000,68.250000,1109400
2019-12-17,68.040001,68.089996,67.690002,67.739998,67.739998,747600
2019-12-18,67.830002,67.910004,67.400002,67.699997,67.699997,557700
2019-12-19,68.059998,68.209999,67.820000,67.879997,67.879997,667600
2019-12-20,67.239998,67.910004,66.919998,67.900002,67.900002,1594400
2019-12-23,67.809998,68.169998,67.599998,68.080002,68.080002,601400
2019-12-24,67.980003,68.000000,67.760002,67.760002,67.760002,264500
2019-12-26,68.000000,68.029999,67.849998,68.019997,68.019997,518000
2019-12-27,68.029999,68.099998,67.730003,67.779999,67.779999,351100
2019-12-30,67.779999,67.790001,67.250000,67.720001,67.720001,993900
2019-12-31,67.720001,68.029999,67.510002,68.000000,68.000000,549700
2020-01-02,68.300003,69.059998,68.279999,69.059998,69.059998,856500
2020-01-03,68.500000,68.650002,67.959999,68.080002,68.080002,518600
2020-01-06,68.250000,69.199997,68.220001,69.110001,69.110001,755500
2020-01-07,70.510002,70.580002,69.809998,70.199997,70.199997,1316200
2020-01-08,70.800003,71.120003,70.370003,70.459999,70.459999,1640200
2020-01-09,71.400002,71.660004,70.589996,71.029999,71.029999,2377300
2020-01-10,71.459999,71.459999,70.739998,70.860001,70.860001,1120500
2020-01-13,71.389999,71.699997,71.080002,71.639999,71.639999,1272300
2020-01-14,72.940002,72.949997,72.010002,72.470001,72.470001,1940800
2020-01-15,71.599998,72.120003,71.449997,71.599998,71.599998,1085900
2020-01-16,72.230003,72.720001,72.199997,72.620003,72.620003,1158900
2020-01-17,72.720001,72.720001,72.160004,72.480003,72.480003,780500
2020-01-21,72.500000,72.500000,72.110001,72.129997,72.129997,967200
2020-01-22,72.570000,72.680000,72.169998,72.379997,72.379997,760800
2020-01-23,72.750000,72.750000,72.019997,72.589996,72.589996,579700
2020-01-24,72.639999,72.680000,71.480003,71.879997,71.879997,678300
2020-01-27,71.440002,71.699997,71.150002,71.309998,71.309998,1267300
2020-01-28,71.699997,72.209999,71.349998,72.019997,72.019997,812600
2020-01-29,71.900002,72.019997,71.650002,71.800003,71.800003,613000
2020-01-30,70.629997,71.309998,70.209999,71.139999,71.139999,870900
2020-01-31,70.989998,70.989998,69.910004,70.180000,70.180000,957400
2020-02-03,70.290001,70.900002,70.250000,70.480003,70.480003,1814800
2020-02-04,72.169998,73.860001,71.160004,73.000000,73.000000,1578700
2020-02-05,70.660004,71.059998,70.349998,70.510002,70.510002,1799000
2020-02-06,70.970001,71.550003,70.970001,71.550003,71.550003,662600
2020-02-07,71.000000,71.250000,69.709999,70.089996,70.089996,1462400
2020-02-10,70.129997,70.209999,69.629997,70.169998,70.169998,929300
2020-02-11,70.629997,70.849998,70.190002,70.320000,70.320000,852000
2020-02-12,70.300003,70.790001,70.300003,70.769997,70.769997,587900
2020-02-13,69.919998,69.919998,69.510002,69.599998,69.599998,910300
2020-02-14,69.480003,69.529999,68.459999,68.830002,68.830002,1485200
2020-02-18,66.419998,67.089996,66.099998,66.639999,66.639999,2345700
2020-02-19,66.959999,67.370003,66.870003,67.070000,67.070000,1234900
2020-02-20,66.910004,67.169998,66.029999,66.739998,66.739998,1326100
2020-02-21,66.949997,67.000000,65.750000,65.940002,65.940002,906900
2020-02-24,64.000000,64.580002,63.509998,63.930000,63.930000,1413800
2020-02-25,65.250000,65.500000,63.130001,63.580002,63.580002,2226400
2020-02-26,64.360001,64.830002,63.779999,63.939999,63.939999,1553400
2020-02-27,61.910000,62.720001,60.880001,60.889999,60.889999,2006000
2020-02-28,59.490002,62.459999,59.349998,62.200001,62.200001,2723300
2020-03-02,63.599998,64.260002,62.310001,64.160004,64.160004,2117900
2020-03-03,63.770000,64.510002,62.560001,63.180000,63.180000,1714500
2020-03-04,63.779999,64.949997,63.570000,64.790001,64.790001,1223800
2020-03-05,63.849998,63.990002,62.919998,63.439999,63.439999,1259900
2020-03-06,62.799999,63.240002,62.160000,63.119999,63.119999,1165600
2020-03-09,58.189999,60.470001,58.000000,58.529999,58.529999,1374800
2020-03-10,61.090000,61.150002,59.060001,60.330002,60.330002,3117300
2020-03-11,58.950001,59.349998,57.439999,57.790001,57.790001,1349800
2020-03-12,54.529999,55.470001,51.500000,52.570000,52.570000,2072100
2020-03-13,56.349998,56.669998,53.290001,56.320000,56.320000,2012300
2020-03-16,52.000000,53.860001,50.939999,51.680000,51.680000,1458900
2020-03-17,53.410000,55.369999,52.650002,55.200001,55.200001,1702400
2020-03-18,54.779999,58.099998,52.080002,54.790001,54.790001,3626500
2020-03-19,54.860001,56.040001,53.599998,55.400002,55.400002,2382900
2020-03-20,56.480000,56.900002,52.820000,53.060001,53.060001,1613000
2020-03-23,53.939999,54.400002,51.580002,52.900002,52.900002,1592600
2020-03-24,56.299999,57.000000,55.560001,57.000000,57.000000,2281900
2020-03-25,58.380001,59.330002,56.320000,57.680000,57.680000,1225000
2020-03-26,58.660000,60.509998,58.000000,60.500000,60.500000,1465400
2020-03-27,59.599998,60.599998,58.720001,59.320000,59.320000,1943400
2020-03-30,59.939999,60.450001,59.139999,60.169998,60.169998,1215200
2020-03-31,59.270000,60.500000,58.610001,59.180000,59.180000,1057900
2020-04-01,57.930000,58.430000,56.650002,56.849998,56.849998,1110900
2020-04-02,58.369999,59.299999,57.910000,58.910000,58.910000,1107900
2020-04-03,58.000000,58.529999,56.770000,57.480000,57.480000,667800
2020-04-06,59.830002,61.230000,59.500000,60.869999,60.869999,1196800
2020-04-07,62.750000,62.900002,60.459999,60.660000,60.660000,1347100
2020-04-08,61.080002,62.369999,60.720001,62.110001,62.110001,1112600
2020-04-09,62.230000,62.450001,61.000000,61.580002,61.580002,1139300
2020-04-13,61.000000,61.080002,59.509998,60.090000,60.090000,1551700
2020-04-14,61.799999,62.049999,60.900002,61.430000,61.430000,1762500
2020-04-15,62.200001,62.200001,61.240002,62.070000,62.070000,2207300
2020-04-16,62.419998,62.470001,61.590000,62.240002,62.240002,2740200
2020-04-17,64.139999,64.440002,63.490002,64.440002,64.440002,3182300
2020-04-20,63.590000,64.430000,63.200001,63.549999,63.549999,2436900
2020-04-21,62.209999,62.650002,61.410000,62.049999,62.049999,2203700
2020-04-22,62.689999,62.980000,62.470001,62.680000,62.680000,837300
2020-04-23,63.430000,63.500000,61.959999,62.060001,62.060001,985500
2020-04-24,63.189999,63.189999,62.250000,62.959999,62.959999,1158100
