Date,Open,High,Low,Close,Adj Close,Volume
2019-11-26,195.250000,197.070007,194.720001,196.500000,196.195419,230400
2019-11-27,197.470001,200.330002,196.750000,197.720001,197.413528,239100
2019-11-29,195.910004,197.550003,194.029999,194.220001,193.918945,163100
2019-12-02,195.000000,195.000000,189.110001,193.330002,193.030334,419600
2019-12-03,189.190002,192.089996,188.250000,191.539993,191.243103,394000
2019-12-04,192.699997,196.330002,192.699997,194.669998,194.368256,292400
2019-12-05,195.300003,196.550003,190.330002,190.759995,190.464310,283700
2019-12-06,193.809998,195.970001,193.419998,193.750000,193.449677,366200
2019-12-09,193.699997,195.320007,188.929993,188.949997,188.657120,394400
2019-12-10,189.000000,191.600006,188.710007,189.070007,188.776947,341400
2019-12-11,189.509995,192.699997,185.380005,192.389999,192.091797,481700
2019-12-12,193.000000,198.300003,192.240005,195.309998,195.108673,441900
2019-12-13,195.220001,196.649994,191.300003,193.910004,193.710114,407800
2019-12-16,196.500000,200.970001,195.000000,198.240005,198.035660,511100
2019-12-17,198.740005,201.089996,197.339996,200.369995,200.163452,745200
2019-12-18,200.600006,201.110001,196.139999,196.830002,196.627106,397900
2019-12-19,197.419998,200.149994,196.339996,199.600006,199.394257,301800
2019-12-20,200.520004,202.440002,199.619995,200.699997,200.493118,882500
2019-12-23,201.960007,204.679993,201.669998,202.750000,202.541000,322300
2019-12-24,203.809998,203.809998,201.119995,202.800003,202.590958,163600
2019-12-26,203.220001,216.649994,202.679993,216.160004,215.937180,1388200
2019-12-27,217.580002,218.500000,212.080002,212.699997,212.480743,562700
2019-12-30,212.880005,213.649994,202.100006,207.820007,207.605789,576700
2019-12-31,207.220001,209.419998,205.309998,206.070007,205.857590,323000
2020-01-02,209.000000,212.889999,206.250000,212.889999,212.670547,440000
2020-01-03,208.199997,211.399994,207.229996,208.389999,208.175186,434100
2020-01-06,206.020004,212.169998,204.889999,211.869995,211.651596,492800
2020-01-07,214.410004,215.539993,212.289993,213.210007,212.990234,407700
2020-01-08,213.000000,216.199997,211.020004,214.429993,214.208954,380400
2020-01-09,218.220001,222.199997,215.559998,218.050003,217.825241,584500
2020-01-10,219.009995,220.410004,215.679993,216.050003,215.827301,388600
2020-01-13,218.410004,221.330002,217.000000,218.270004,218.045013,297700
2020-01-14,218.000000,219.110001,213.479996,218.399994,218.174866,499000
2020-01-15,218.399994,219.500000,212.179993,212.889999,212.670547,378200
2020-01-16,214.500000,216.490005,210.100006,213.020004,212.800430,494000
2020-01-17,213.889999,214.820007,211.830002,212.850006,212.630600,272000
2020-01-21,211.360001,213.990005,211.059998,212.339996,212.121109,295400
2020-01-22,214.520004,215.750000,212.380005,213.029999,212.810410,263800
2020-01-23,212.559998,213.860001,210.330002,211.029999,210.812469,275200
2020-01-24,212.979996,213.619995,205.429993,206.070007,205.857590,559100
2020-01-27,197.240005,197.240005,189.389999,190.210007,190.013931,1157200
2020-01-28,192.500000,195.520004,186.830002,194.570007,194.369446,591300
2020-01-29,195.899994,195.899994,188.130005,188.139999,187.946060,541700
2020-01-30,185.889999,187.490005,180.250000,183.419998,183.230927,774500
2020-01-31,182.050003,182.869995,175.139999,176.169998,175.988403,936400
2020-02-03,176.199997,178.610001,171.080002,172.669998,172.492004,884600
2020-02-04,177.770004,182.589996,176.750000,179.630005,179.444839,1137100
2020-02-05,183.660004,184.669998,178.149994,182.949997,182.761414,592700
2020-02-06,183.850006,183.850006,180.589996,182.479996,182.291901,328300
2020-02-07,180.399994,181.199997,176.949997,177.190002,177.007355,429800
2020-02-10,175.850006,181.000000,175.029999,180.869995,180.683548,363100
2020-02-11,182.470001,187.130005,181.210007,183.130005,182.941238,544000
2020-02-12,184.520004,186.889999,183.490005,184.750000,184.559555,337100
2020-02-13,182.559998,184.410004,180.779999,181.440002,181.252975,383900
2020-02-14,182.179993,182.860001,176.880005,177.690002,177.506836,414200
2020-02-18,174.059998,179.330002,170.199997,177.740005,177.556793,599000
2020-02-19,179.270004,182.550003,177.320007,178.990005,178.805496,958100
2020-02-20,179.059998,179.990005,173.479996,178.770004,178.585724,1535900
2020-02-21,168.399994,175.059998,158.309998,174.369995,174.190247,2927500
2020-02-24,162.190002,166.550003,160.000000,160.320007,160.154755,1304000
2020-02-25,162.339996,164.779999,153.979996,154.720001,154.560516,1052700
2020-02-26,155.250000,159.500000,152.750000,153.960007,153.801300,846200
2020-02-27,145.699997,153.119995,144.460007,149.169998,149.016235,983100
2020-02-28,143.339996,159.589996,142.500000,158.789993,158.626312,1458700
2020-03-02,161.059998,161.940002,153.050003,159.270004,159.105835,719300
2020-03-03,159.220001,160.220001,151.300003,154.350006,154.190903,591800
2020-03-04,157.529999,161.619995,155.660004,161.119995,160.953918,495800
2020-03-05,157.800003,161.610001,156.029999,160.130005,159.964935,480400
2020-03-06,155.000000,158.779999,152.669998,155.850006,155.689362,642100
2020-03-09,142.660004,153.250000,141.000000,147.089996,146.938370,801000
2020-03-10,152.330002,158.860001,148.279999,158.770004,158.606339,942200
2020-03-11,153.990005,156.429993,146.490005,147.899994,147.747543,630100
2020-03-12,133.720001,146.000000,132.820007,140.470001,140.325211,1132800
2020-03-13,148.580002,149.619995,136.839996,145.520004,145.369995,864800
2020-03-16,128.690002,137.429993,118.230003,119.309998,119.309998,981400
2020-03-17,120.629997,124.800003,114.800003,121.930000,121.930000,938600
2020-03-18,113.730003,117.360001,105.110001,107.370003,107.370003,831400
2020-03-19,107.959999,127.940002,106.120003,119.720001,119.720001,871600
2020-03-20,123.470001,128.410004,113.500000,113.930000,113.930000,643200
2020-03-23,111.750000,115.360001,105.330002,111.300003,111.300003,576700
2020-03-24,120.190002,128.559998,118.510002,128.509995,128.509995,768400
2020-03-25,129.820007,137.880005,123.519997,133.979996,133.979996,751600
2020-03-26,135.000000,140.389999,133.119995,139.809998,139.809998,501900
2020-03-27,132.429993,137.479996,131.529999,134.059998,134.059998,415600
2020-03-30,135.380005,139.000000,132.300003,137.350006,137.350006,564900
2020-03-31,136.169998,140.179993,130.009995,131.779999,131.779999,540600
2020-04-01,127.470001,129.779999,122.129997,123.400002,123.400002,548200
2020-04-02,122.730003,124.500000,119.589996,122.650002,122.650002,455300
2020-04-03,122.540001,124.440002,117.879997,118.309998,118.309998,674900
2020-04-06,124.550003,131.580002,123.349998,130.610001,130.610001,705400
2020-04-07,138.089996,139.789993,133.570007,134.750000,134.750000,698900
2020-04-08,137.779999,141.250000,134.649994,139.520004,139.520004,490700
2020-04-09,141.779999,144.990005,137.139999,138.360001,138.360001,435300
2020-04-13,137.839996,138.460007,134.800003,137.190002,137.190002,393200
2020-04-14,141.500000,144.740005,140.570007,142.910004,142.910004,323900
2020-04-15,140.009995,142.000000,136.889999,140.070007,140.070007,391700
2020-04-16,142.929993,143.160004,139.110001,142.889999,142.889999,314800
2020-04-17,147.619995,147.619995,141.639999,144.300003,144.300003,400600
2020-04-20,143.460007,144.210007,139.960007,140.059998,140.059998,364300
2020-04-21,136.960007,137.789993,130.350006,131.539993,131.539993,462000
2020-04-22,135.220001,139.039993,133.759995,137.910004,137.910004,379500
2020-04-23,138.979996,141.279999,137.009995,137.649994,137.649994,296900
2020-04-24,138.320007,139.490005,136.089996,138.520004,138.520004,321400
