Date,Open,High,Low,Close,Adj Close,Volume
2019-11-26,98.830002,99.910004,98.669998,99.300003,98.932426,2871300
2019-11-27,99.300003,102.150002,99.300003,101.510002,101.134247,2719700
2019-11-29,101.919998,102.870003,101.379997,101.660004,101.283691,1759800
2019-12-02,101.529999,101.660004,99.879997,100.750000,100.377052,2958100
2019-12-03,99.769997,99.930000,99.180000,99.389999,99.022087,2335100
2019-12-04,106.099998,109.320000,102.599998,105.559998,105.169250,16733800
2019-12-05,105.059998,106.989998,104.239998,105.680000,105.288803,5457000
2019-12-06,107.050003,109.080002,106.669998,107.580002,107.181778,4764800
2019-12-09,108.360001,109.440002,107.650002,108.800003,108.397263,2824000
2019-12-10,109.620003,113.169998,109.110001,111.849998,111.435966,4827300
2019-12-11,111.849998,112.449997,110.839996,111.959999,111.545555,2505600
2019-12-12,112.440002,113.959999,112.400002,113.500000,113.079857,2346900
2019-12-13,113.610001,114.550003,112.720001,112.760002,112.342598,2110500
2019-12-16,113.599998,114.519997,113.510002,114.230003,113.807159,2272900
2019-12-17,114.099998,114.199997,111.070000,111.510002,111.097229,3523600
2019-12-18,111.550003,111.639999,110.129997,110.500000,110.090965,3007000
2019-12-19,110.389999,111.010002,108.900002,109.099998,108.696144,3695000
2019-12-20,109.129997,110.949997,108.010002,110.080002,109.672523,5047900
2019-12-23,110.239998,110.559998,107.959999,108.000000,107.600220,2543300
2019-12-24,108.370003,109.290001,108.019997,108.769997,108.367363,1684700
2019-12-26,108.750000,109.500000,108.730003,109.070000,108.666260,1847900
2019-12-27,109.239998,109.570000,108.279999,108.320000,107.919029,1647100
2019-12-30,108.199997,108.760002,107.610001,107.769997,107.371063,1555600
2019-12-31,107.620003,108.279999,107.300003,108.139999,107.739700,1824500
2020-01-02,108.870003,111.150002,108.779999,110.980003,110.569191,3481200
2020-01-03,109.589996,110.440002,108.349998,109.129997,108.726028,2027100
2020-01-06,108.160004,109.070000,107.800003,108.739998,108.337479,2218300
2020-01-07,108.680000,110.300003,108.500000,110.019997,109.612740,1813100
2020-01-08,110.199997,110.980003,108.059998,108.620003,108.217926,1990000
2020-01-09,109.120003,110.070000,108.849998,109.760002,109.353706,1746000
2020-01-10,109.849998,111.050003,109.419998,110.690002,110.280266,1781500
2020-01-13,111.250000,111.370003,110.050003,110.589996,110.180626,1544700
2020-01-14,110.419998,110.800003,109.580002,110.410004,110.001297,1159300
2020-01-15,110.559998,111.339996,110.330002,110.739998,110.330070,2080600
2020-01-16,111.099998,112.160004,110.639999,111.739998,111.326370,1650300
