Date,restaurant_Starbucks,restaurant_Kura Sushi,restaurant_Carrols restaurant group,restaurant_Dine Brands,restaurant_Ark Restaurants,transport_UAL,transport_JBLU,transport_ALK,transport_AAL,transport_DAL,IT_Google,IT_Facebook,IT_Amazon,IT_Slack,IT_Microsoft,IT_Zoom,online entertainment_Sony,online entertainment_Netflix,online entertainment_Blizzard,online entertainment_The stars group Inc,online entertainment_Nintendo,retail_Sears Holdings Corporation,retail_Costco,retail_Walmart,retail_Big 5 Sporting Goods Corporation,retail_Macy,medicine & health_Medtronic plc,medicine & health_Johnson & Johnson,medicine & health_CVS,medicine & health_3M,medicine & health_General Electric Company,travel_Hilton,travel_Disney,travel_Expedia,travel_Universal,travel_Booking
2019-12-11,102.40065994325118,101.61813113341957,88.80597014925374,104.42257771605497,101.8018018018018,93.81198266899564,96.94616977225672,96.11174550369395,92.4612802912661,95.85799331461877,102.38004569687737,101.65351258152731,96.45887268843781,95.14850519066805,99.78293626115199,84.51303435268576,105.36816926783312,95.660661962324,104.26435681241857,101.7595307180758,107.7759475676673,95.23809523809524,98.0281495826633,99.8405889782601,107.9136690647482,102.14703968770333,100.35030898499399,102.77757385401435,97.8782973611343,99.7104585406951,93.75,100.36080231674896,97.32919874260881,112.74924029962011,97.90839643765902,102.03554219924456
2019-12-12,104.3164629686959,100.283179623106,88.681592039801,104.72156614133172,101.65164664664664,95.37516072929795,97.92960662525881,97.4798387822627,95.4216865893868,98.6599373243985,102.7029695354151,98.88425341064355,97.08594456538957,90.69306481717501,100.79589949875616,83.14262729416566,106.60332203948306,95.50385981963774,108.10412250707486,102.5555047107036,106.44234483207448,95.23809523809524,98.70535316376821,100.4782280312404,105.39568345323742,102.21210149642161,100.9431375021443,103.04002191499632,99.09260744348525,99.6040902819616,94.79166666666667,101.13938188378276,97.44130570720988,114.3000972517594,99.39440101781172,103.2329172676951
2019-12-13,104.86045423037972,103.60033186085487,86.44278606965175,101.43266605578668,101.65164664664664,94.41569654127433,96.16977225672876,97.07661586760898,94.5955282132712,98.72955271022543,102.57958834729627,97.55742072896709,96.96298870472872,93.16831221939049,101.64441229786497,84.53964558064686,106.99920484563087,95.52305979465135,108.2702679811803,104.18935885256143,104.53426120089203,90.47619047619048,96.88952486022856,100.92289536164283,103.59712230215828,98.76382563435264,101.96712023772352,103.06918937186252,98.19855088874964,99.73999703929556,93.75,101.7850332320547,96.53126217707245,113.55488277276285,98.6819358778626,104.56380621469513
2019-12-16,104.99054056269019,104.73300990020266,84.5771144278607,101.50742001398106,100.9009009009009,95.54764455481578,96.79089544513457,99.36635658507036,96.11015821377481,101.67072575131789,103.63289801980198,99.47228074849333,97.24579320908585,95.44554477992354,102.30217721701096,88.27833218316486,108.07600607835293,97.35031544530436,108.19642452266659,104.56639277057423,107.32457704864271,85.71428571428572,97.43062333789084,101.13264449815179,102.5179856115108,101.69160702667534,102.88331890984786,103.36807980415658,99.27942355806182,100.89818828572211,95.83333333333334,103.00038264337259,97.90293324916207,115.03524627285258,100.88549872773537,105.69866705638688
2019-12-17,104.22185322189814,101.29450652485869,84.2039800995025,101.81886888571827,105.55555555555556,96.33462599537243,98.188400621118,100.8928513567727,97.3494043838005,102.14061959868813,103.19040479817211,99.70849776494698,98.26632531562265,93.46533695716153,101.74965665822307,88.03884310596897,107.26840198674894,100.95683736941461,107.55030487540353,102.01088805987062,106.58596403012046,90.47619047619048,98.11113989215045,101.75350026422518,100.71942446043167,104.29408588158752,102.71265242589324,104.65845308242989,97.8782973611343,100.41363648085178,91.66666666666667,103.30421857197113,97.42152266830337,112.29607112902102,101.96946310432568,106.06158733769294
2019-12-18,104.05629148666726,103.31716032836411,85.82089552238807,101.9060745698047,106.20620120120118,95.77403415752406,97.25673395445135,99.4095579087109,96.38554548659366,101.94918729462562,102.96344508758567,101.77413629303847,98.95487518438277,95.04950519556904,101.53916727974193,89.94145077480304,107.20505915423406,102.65928454220246,108.95329920447847,103.93798894269001,104.49322509260462,95.23809523809524,96.88952486022856,100.56212684684743,103.23741007194245,107.54717631750165,102.2186301586521,104.3887177136213,97.78489063824685,99.88181941456762,91.66666666666667,103.73148499810104,96.45212078905382,111.27894930677897,100.16793994910942,105.51270231686786
2019-12-19,104.68306420726265,107.6860925439358,85.5721393034826,101.6818313821539,107.2072072072072,96.18369887486634,97.77432194616978,99.65437068967825,98.27882954488226,102.92377311040329,103.30844942878905,103.5633497333098,98.35239595503351,95.34652993334011,102.4205801645766,90.71314046231292,107.4900947746605,106.31380576382622,109.15636548482058,105.4880559074966,101.86704957459789,90.47619047619048,97.50033221020888,100.74670692597186,106.4748201438849,104.61938841899804,101.94017422185979,105.96340899560268,98.87909797493732,101.72546124742567,90.625,104.76642233194075,96.37957990226576,109.86907825168947,101.57761119592875,106.12781390810123
2019-12-20,104.61211103623725,109.54692999785317,85.07462686567165,101.39529343697372,110.11011011011011,96.2483797704101,99.43063664596274,99.85598214700511,99.96558347557948,102.62791859777096,102.91088888042651,103.68397344482096,99.80327357388329,94.55445076463116,103.53877855383003,89.05002187067474,107.52177331680845,107.81145149641435,109.3225091128857,106.24214469031652,101.51825599022338,90.47619047619048,97.87212746886628,100.92289536164283,107.19424460431655,105.40013662979831,102.16473183931137,106.48100906147131,99.51961570537455,103.62819780483832,87.5,105.79187048993543,96.86099048312447,110.85599060858034,102.13740305343512,107.19485720523849
2019-12-23,104.3401195444683,114.56311143054658,85.32338308457712,101.9060745698047,110.01001001001,96.42087114228394,99.37888716356107,99.78398474124467,100.86058522755887,103.44587545154674,102.86595620715917,103.62365781965292,99.34833541396782,95.54454477502253,103.53877855383003,88.01223853048225,107.80680893723488,106.59541638437763,108.71331211789965,106.0745661468552,101.8465263911971,90.47619047619048,97.36755003875814,99.86575803564463,107.9136690647482,105.40013662979831,102.29946730801281,106.75804048637515,99.25272886968965,105.46002790190931,88.54166666666667,105.65894322066086,95.41017802301621,108.76132601929528,103.18066157760815,107.66320970980323
2019-12-27,104.22185322189814,109.50647692178306,85.44776119402987,101.58216525160702,110.11011011011011,95.26735779932389,97.77432194616978,98.34389261682337,97.90017892943818,102.81935786319802,103.17136443259709,104.5886339418574,103.73786111503051,97.62375259288352,104.55831615180108,88.6641770269198,107.33174481926383,105.31217207949604,109.26712421145004,108.00167540839232,102.58514146142217,85.71428571428572,97.63311471362086,100.33559358443503,108.63309352517986,107.4170461938842,101.8144219560869,106.25501357811495,99.27942355806182,104.74502108952365,89.58333333333334,106.7128740979871,96.11580121416382,109.0835818000932,108.24427328244276,109.80577505347145
2019-12-30,103.40587046844539,106.43203909514722,87.06467661691543,104.87106409135657,113.86386386386386,94.82535263420972,96.84264492753623,97.46543498083425,97.41824431732338,102.08841110491493,102.034269687738,102.73408200867426,102.21320549189532,97.4257377512011,103.65717097715694,88.86375391890613,107.23673611285078,103.46251347123152,108.69485540686193,108.83954298954573,101.96963266435647,80.95238095238095,97.97504474754498,100.17618927466752,106.83453237410073,109.10865322055953,101.43716695522919,105.92695568895466,98.34533631317488,103.90002136500672,91.66666666666667,105.74440087352829,94.81007976002428,108.52970165569884,105.76081781170484,108.8166191303912
2020-01-02,105.66461697409217,109.6682932713711,87.43781094527364,106.25389832766533,110.26026526526528,96.74428208830784,97.77432194616978,98.17107724161643,100.13769707875034,102.7497424773711,104.2406743335872,105.43297881372581,103.52883467643676,100.0,105.65019802440436,91.43160902439547,109.35866320320939,105.54258009992576,108.2702679811803,111.18558813633899,104.00081436188697,90.47619047619048,96.76337793000192,99.79025086349105,108.9928057553957,107.48210800260247,102.90128082455257,106.41539923329299,98.95917003044647,106.36412235098085,95.83333333333334,105.82035415875428,97.73146793544889,111.76233599912378,108.34096641221376,109.91385888264678
2020-01-03,105.04967372397526,107.16019850971678,88.18407960199006,105.97982207474107,108.60861361361363,94.76067281671685,96.11801242236025,96.37096208608979,95.18072616801123,101.04420816296917,103.69535567402893,104.8751052677534,103.00012595106543,100.24751978972674,104.33466818611238,89.51569374583855,107.80680893723488,104.29133874016253,108.30718140325573,109.00711734364819,103.09806716872929,95.23809523809524,96.84305559829556,98.90930197316382,108.9928057553957,107.54717631750165,102.29048320685379,105.18334993341621,98.17186820998481,105.44820730244537,94.79166666666667,104.43410368401064,96.61039367324186,109.89928872408997,106.05089007633588,109.4317242579113
2020-01-06,104.22185322189814,112.58091070311129,86.44278606965175,106.3161818730353,108.60861361361363,94.54505725431098,95.65217391304348,95.91013260627497,94.04475366763351,100.3480699677701,106.45925811119572,106.85028141503602,103.83622432808889,104.20791068277669,104.60435443402193,93.56039949119746,109.43784451503262,107.46903828823447,110.28245192108001,108.83954298954573,101.66187313656654,90.47619047619048,96.86960818183536,98.70794531910487,116.18705035971225,111.25569290826287,103.19769777781913,105.05213100608196,98.55884578172281,105.54866112506437,97.91666666666667,103.89289593619446,96.04985159621374,109.50654049829183,107.8218804071247,108.473825474701
2020-01-07,103.90255803932257,112.70227397662923,83.58208955223881,105.48150138837055,111.6116066066066,93.54246995380618,95.28985507246377,95.30529679420229,93.70051613426905,100.261054651254,106.25361652703734,107.08146802492101,104.78298593064775,105.69306407460078,103.65059727455501,95.66258405201788,111.1638872157122,105.84339037548051,111.39007241610014,109.30037246332749,100.86171108487028,90.47619047619048,96.71690866806894,97.79343572793965,112.9496402877698,114.96421600520496,102.83840469166613,105.69366342048062,98.18521488697051,105.12320404474866,102.08333333333334,102.81997816179265,96.08282640518878,110.79556261443416,108.5038203562341,109.56788974237743
2020-01-08,105.10879742452218,116.42395697507918,83.08457711442787,107.68656438345201,112.4124074074074,94.11384337831299,95.75569358178053,95.7661262740171,95.83477094095598,102.41907244029015,107.00990396039604,108.16706031981172,105.18873879535825,106.68315808499216,105.30158327502191,96.52740705016461,111.57560850116838,108.56668080791965,110.54089571869655,108.67197282480214,101.7849794097259,90.47619047619048,97.82565787497205,97.45784214350462,114.3884892086331,117.76187378009111,104.6438497324378,105.67909099189463,96.95756880284043,106.73639973376825,102.08333333333334,103.69350455753893,95.88498744318773,109.38569961573918,109.12467837150129,109.29502848405058
2020-01-09,107.06007703547961,103.64078493692497,83.95522388059702,105.61854013773042,111.011011011011,94.81456996950044,96.84264492753623,95.57891861811869,96.21343188342279,102.61051170571723,108.13328552932217,109.7150333732973,106.08631510271216,104.7029651137146,106.61711311331389,96.62054169129634,112.4782212991854,107.41464198581211,109.54403210426554,108.63007504691767,101.64136021167992,90.47619047619048,99.39583818204217,98.46463548175792,113.66906474820145,115.22445673389721,106.3415044221413,105.99256478811058,97.22444496331877,107.07321472725202,100.0,103.57956323585263,95.50910244994134,110.53373482778244,110.96692264631041,110.4283048153094
2020-01-10,106.62252380847977,100.72815941456956,84.45273631840797,106.40339752348565,109.15915415415414,94.12461849666626,96.84264492753623,94.88766863802798,94.04475366763351,103.0978124451412,108.8316801980198,109.59440966178616,104.96741972163903,103.21781667238531,106.1237894239544,97.24586496828819,112.20902415806731,105.29936910939132,108.82407822869035,108.12734779525144,101.47721988193598,90.47619047619048,98.67215504820591,97.64241551065668,112.23021582733814,115.87507482108002,106.56606203959288,105.75198666985474,96.22364434951575,106.64185148358688,101.04166666666667,103.11431636916066,95.37061194520318,111.47029069072636,109.94911094147581,110.5665786358898
2020-01-13,107.71050633184737,98.17961562215274,73.2587064676617,106.07948820528796,109.15915415415414,93.67183821319884,96.27329192546586,94.85887255590804,94.28571408900909,103.5328977294274,109.67479276466108,111.52937773770229,104.22968455767392,103.21781667238531,107.39985534039239,98.49653414068473,113.44417534618606,108.45787828275715,109.35943176516271,105.7813110271759,101.76445622632512,90.47619047619048,99.54521476381673,97.22291723763877,111.51079136690649,116.33050748210799,106.0001795383063,106.21856027146696,97.0910062158792,106.90776001672893,98.95833333333334,103.76946543866313,94.88262064681234,111.36957971693111,111.0788824427481,110.22750378756247
2020-01-14,107.6040682971634,96.84466815714678,72.13930348258707,106.25389832766533,108.85885885885885,94.7067659614755,95.8592132505176,95.30529679420229,94.76764870112389,106.9439646178901,108.95582376237624,110.09699798915919,103.28292295511505,99.50494556906212,106.64342962996403,97.33901025337892,114.75850942965923,108.38427240501369,110.8547188796278,105.40426873044537,100.84119815998366,95.23809523809524,99.5053810750691,97.47461871843915,146.0431654676259,116.20039687703319,105.12889508436369,106.81636373574928,98.51881509157151,107.17366854987102,95.83333333333334,103.57956323585263,95.75309809913676,111.18831889662682,111.14503511450383,109.7496117958711
2020-01-15,108.25449759353118,94.90291241516636,68.03482587064677,107.42494857698823,111.11111611611612,95.18111157436155,96.79089544513457,95.89572880484651,94.93976230429475,107.23981913052243,109.61157281035796,111.14740558301551,103.09848916412378,102.72276719194221,107.33407490188827,102.36827821350303,113.38083251367117,108.5058779002809,110.09784235177561,106.66107219685495,100.55395155708035,90.47619047619048,99.86058192340266,96.71952098801039,141.36690647482015,113.3376707872479,105.389382818838,107.17357814643987,100.44034559806923,106.23412116608452,94.79166666666667,104.09228731485,95.17278287505134,111.52063912827877,108.34096641221376,109.41476665316135
2020-01-16,109.48439473709544,96.31877007762014,68.90547263681593,110.29027321378871,114.21421421421421,96.52867515030887,98.34368530020704,95.82373139908607,97.17728389594781,107.69231130686238,110.44630875856815,111.45901537187007,102.97553330346292,102.22771771149912,109.30079529895937,101.26396613816038,114.99604228041038,108.36186944740217,111.55621604416525,107.45705456820048,100.20516617951718,95.23809523809524,100.594213603579,97.23970136354222,142.80575539568346,114.05335718932989,106.7636745394112,108.04111625050837,101.4811862428293,106.96094030516907,95.83333333333334,105.96277819977213,95.7003402512552,112.52768844327224,108.40712671755726,108.86323643715163
2020-01-17,110.7142918806597,98.05825639394241,67.03980099502488,109.24380874213811,111.31131131131131,96.70115897582667,99.43063664596274,95.93894164922402,97.76248185068785,107.95335899675182,112.68240822543791,111.64497054005645,103.79933904536094,102.72276719194221,109.9125219358845,100.53218996635498,114.7743479089676,108.69788597068342,113.05151238883192,105.40426873044537,99.85637259514267,109.52380952380953,101.14194765442664,96.45104209327891,140.28776978417267,114.31359791802213,106.91637192281735,108.74826869939884,101.44114621187227,107.16185681408395,94.79166666666667,108.16558868211166,95.17937414388932,112.60825440257035,108.32061374045801,108.86005443587791
2020-01-21,109.42526157581037,94.74110415619354,63.557213930348276,107.84851530516438,113.91391391391392,92.48598442246693,98.60247929606625,93.59158428595666,93.63167620074617,105.01218421531821,112.89032749428789,111.29316021866029,103.49194939370881,100.74256927016985,109.5178590378074,102.08887562060268,114.22010247917332,108.19866101950979,113.38379226080089,104.10556748615133,100.45136846732176,119.04761904761905,103.990180719366,96.97960740029184,139.92805755395685,110.54001301236174,108.075090127098,108.82117531269485,99.53295170715367,106.0036655676574,93.75,105.03228541587544,94.67158991474277,110.94662101873249,108.06106666666666,105.46289654512042
2020-01-22,109.42526157581037,92.0712011355664,62.06467661691543,107.08857881233007,113.91391391391392,89.84475442335587,102.43271739130435,94.4556366804252,94.04475366763351,103.79394367897571,113.0137086824067,111.23285213231716,105.49612844701038,100.0,108.99164512919585,100.5055840603734,114.61598528532113,104.32334168528087,111.35315160986346,104.35692901730502,100.63602172195232,119.04761904761905,103.53539548318271,97.40749731676318,138.84892086330936,111.58100195185425,108.76672399592698,108.07756955715638,98.75900723888424,105.20002553211665,94.79166666666667,105.25066274211926,94.96834341181973,110.80563512168273,108.41221323155217,106.00383956965962
2020-01-23,110.86802532800439,92.88025861166095,61.9402985074627,107.69901610934407,113.91391391391392,91.50495382697383,109.05797101449275,96.74538891862359,99.13941477244113,104.89036033571807,113.0761569687738,110.44880831055534,104.573959492054,97.12871301343006,109.66256797778445,99.0819545459311,114.94852525895406,111.87558551875534,111.0024057966552,103.81231655583089,102.09272867900168,123.80952380952381,103.86403378913936,97.16418831841281,138.12949640287772,111.06050748210801,108.65894083070256,108.28169509778662,98.11849084284786,105.02866465824415,95.83333333333334,105.35510729206229,93.77472826282465,114.53172161535583,107.39440152671757,105.60223751416574
2020-01-24,108.83396544072768,93.44660572195008,59.5771144278607,107.3377441386973,111.41141141141141,88.29236765216974,106.88405797101449,96.0829479814819,95.14629931656796,102.34946401582779,111.66565453160702,109.5341010728547,105.37317258634953,94.65346561121459,108.55751765149981,97.12612575166973,113.82421967302551,113.01482137075817,109.65479821505625,103.01633418448536,102.0311816975305,119.04761904761905,103.07728731500757,95.95603748710398,138.48920863309354,109.17372153545871,107.12296762556421,108.12860622772628,95.31625045860021,105.27093199245836,95.83333333333334,103.00987276870491,92.37668354244714,112.93050917631896,104.87023256997456,104.00008485266088
2020-01-27,104.931415679551,94.98382261261419,59.203980099502495,107.20070538933743,109.35935935935936,83.68908508647941,103.72671325051759,94.09561364931987,89.87952460858949,98.90359030462218,109.04264889565881,107.99115138970122,102.29927606982825,90.1980103862371,106.7420904212464,93.72006153698449,112.92160845853971,109.72511631492578,107.66107098619425,102.72307906480606,98.85104231222641,171.42857142857144,102.7254090667046,97.20614066270423,140.28776978417267,106.57123617436564,107.09602160970049,108.44208075296466,94.70242741653514,103.78184077957434,93.75,99.63919673376378,89.62014962819934,109.84894129358688,96.79898575063613,101.1353911840676
2020-01-28,104.77767277146813,97.24919891784786,63.557213930348276,109.29364180741155,109.6096096096096,83.06382205554503,104.91718426501035,94.38363927466476,92.59897048533462,100.03480856308404,110.47220106626047,109.4587083004538,102.66814365181081,94.95049034898562,108.83378812625,95.14369105142677,114.04591404446829,111.52996900796727,110.8177980733911,102.13656463608861,100.43085554243514,176.1904761904762,103.1901528080651,97.82699558978109,140.6474820143885,109.75927781392325,107.05110739151877,108.98884754667709,95.83666677777775,97.8431755089092,97.91666666666667,102.41169863273832,91.24900811955294,109.87915176598734,99.01781526717558,101.5889073474232
2020-01-29,102.55440285133403,93.12298111338922,59.70149253731344,111.05020846082753,112.4124074074074,81.08020415954712,103.20911490683231,96.32776076244929,92.25473295197014,98.59032889993613,110.94439840060929,112.19279030912806,103.83622432808889,93.66336169983359,110.53081240893779,97.8978154391796,113.69754667624557,109.81471886507471,111.50083852689086,102.5555047107036,100.12309601464521,157.14285714285714,102.76855572860696,97.23130888109222,142.0863309352518,109.75927781392325,106.32354340566704,109.74702573080155,94.14198174160711,95.72771011588277,92.70833333333334,104.45309722749717,89.72566532396246,110.3222554786831,95.74554656488549,100.3438478237473
2020-01-30,101.51371574062715,92.03074805949629,58.58208955223881,108.98219293567432,112.4124074074074,83.81845442392293,104.55487060041408,95.0604840132349,95.4216865893868,99.37347545028673,110.75780654988576,105.30733173188253,103.52883467643676,90.99008955494605,113.6486220722793,99.17508918706284,112.65240973389044,111.2803613325342,112.40539274156886,102.30414317954992,97.14812486056113,147.61904761904762,102.73204463988995,97.81021901484657,144.96402877697844,109.49902407286922,106.12593180407919,109.61580753248974,93.02107971654443,96.02907217465159,90.625,103.56057728826434,90.87971439514453,109.86907825168947,93.34351043256996,99.18567835516592
2020-01-31,100.31930464331374,91.1003273098838,56.4676616915423,106.20406526239186,112.4124074074074,80.63820761883986,102.63975155279502,93.01554455600389,92.39243003072049,97.00661846513434,109.12262216298552,101.47761119024169,112.93495801699189,90.69306481717501,111.97131955516225,101.51676282507916,111.13222134181406,110.43233608858958,107.95643743608778,99.95810641147439,94.17316396499122,147.61904761904762,101.42079376645844,96.05671287764555,134.17266187050362,103.77358490566039,103.69172723090402,108.52955979484668,90.49906350416161,93.7540670981284,86.45833333333334,102.35473129510065,91.20944270119655,109.21449518989441,89.65394300254452,96.98484136480181
2020-02-03,101.7147635221089,92.88025861166095,58.084577114427866,106.2289774347444,109.6096096096096,80.75679429157408,103.6231884057971,93.10195872402193,93.49397912199584,97.52871906593664,112.91698217821782,102.62351157147553,111.29964654567287,91.6831637780612,114.70104988950241,116.63118591638181,111.60728545978509,114.56366970346795,107.45800470585212,100.54461246147413,94.00902363524727,138.09523809523807,100.25229386045326,95.87213279852114,135.61151079136692,107.09173064411192,105.98221133598828,109.4772910910154,89.31144677578204,92.53087496379779,86.45833333333334,102.40220091150779,93.19441303873921,108.55991917744453,87.87277251908395,97.43412135882653
2020-02-04,104.5175012894395,92.79936055013596,58.58208955223881,106.83942345232677,110.11011011011011,85.04743132713602,105.69358178053831,94.71485470291317,97.86575207799491,100.81796207479921,110.0845418126428,105.45810973785944,113.09479916038067,103.21781667238531,118.47661394775118,114.14315651180648,115.59777939516138,118.08698576232796,109.30404501768672,100.54461246147413,95.24004122937868,142.85714285714286,101.21497945873655,96.71112934455694,135.61151079136692,107.15679245283017,107.77867227560095,110.51979894320624,90.57912355006341,92.91497294604912,89.58333333333334,105.33612039498672,95.44315283199126,111.4400812253752,91.41476081424938,98.78408276338531
2020-02-05,103.54777681049615,94.94336549123646,62.18905472636816,111.03774801436705,108.85885885885885,88.2384607969284,107.09110248447206,95.52131349304972,100.17212048785268,102.48868782611709,110.13328629093678,105.59883396693554,114.59486213591337,103.71287110332322,118.33190500777415,115.73974636829449,111.65478981299162,118.2981934877338,108.63946865938595,101.00544612461474,95.19901537960544,138.09523809523807,102.55942844773034,98.0031848644486,135.61151079136692,113.5328627195836,108.34456196273129,112.26216173014744,94.12863506462142,95.92271218868315,90.625,107.53893087732625,93.22737795586505,111.88317688167642,93.10432417302799,102.74602264794746
