Date,Starbucks,Kura Sushi,Carrols restaurant group,Dine Brands,Ark Restaurants
2020-02-24,99.95269512660113,92.15211133301423,63.80597014925374,120.04485436818939,114.16415915915914
2020-02-25,97.19726105007715,91.38349884237455,61.31840796019901,110.31519410670963,113.36336336336336
2020-02-26,95.39971606905668,87.70226891999471,52.23880597014926,108.59599010574274,112.81281781781783
2020-02-27,92.5851500138399,83.29288362835291,47.388059701492544,102.27980698691192,110.01001001001
2020-02-28,92.75071174907077,75.28317861177908,51.368159203980106,101.96835811517471,103.1031031031031
2020-03-02,97.42194766844722,75.64725629641005,46.76616915422886,105.66837320300385,105.1051051051051
2020-03-03,92.95175006981434,71.07605465518022,44.77611940298508,104.29799941315557,100.75074574574573
2020-03-04,94.2171237988913,71.48058541588131,44.900497512437816,112.34583701304985,98.34834834834834
2020-03-05,90.10170742908487,64.52265633182267,40.42288557213931,98.16868810895808,97.84784284284284
2020-03-06,89.09649690389067,62.25728407189661,36.31840796019901,92.3757378488503,93.0930930930931
2020-03-09,83.76301286099843,56.71521265029178,29.47761194029851,76.61642244735602,87.68768768768768
2020-03-10,88.54068681505882,61.2459571701439,31.343283582089555,74.90968387603154,90.09009009009009
2020-03-11,80.77105560007229,55.8656980528195,28.23383084577115,63.95914029995541,87.88788288288288
2020-03-12,73.43897761208557,50.64725123977554,24.004975124378113,43.602842043210735,81.38138138138139
2020-03-13,82.68684916477883,49.9595489465837,25.497512437810943,53.170551382978125,71.12112112112112
2020-03-16,69.28808110898963,41.423949895790855,19.154228855721396,41.447615850789184,54.95495495495496
2020-03-17,69.74929209435412,34.466020811732236,17.66169154228856,37.95938724153683,43.793793793793796
2020-03-18,66.61542494360042,21.35922416501716,13.308457711442788,21.178523278130932,42.742742742742735
2020-03-19,72.622991310856,26.092234065219827,17.412935323383085,22.12532784821208,42.54254254254254
2020-03-20,68.62582825510474,32.60517931250725,15.422885572139306,21.68929942777997,46.746746746746744
2020-03-23,66.87559169525997,38.834953027303925,17.412935323383085,23.520617547799333,41.19119119119119
2020-03-24,76.72658294055306,44.33657137283865,18.532338308457714,31.30683934122982,57.507507507507505
2020-03-25,77.82639493439912,53.357607336472796,20.771144278606968,37.06241573672913,62.56256256256256
2020-03-26,82.66320204974463,58.616507225586865,26.11940298507463,45.18500231163582,72.67267267267268
2020-03-27,78.45316647240224,46.39967825241417,25.497512437810943,40.625392075198405,67.56756756756756
2020-03-30,80.25071263601497,44.13430599248811,24.37810945273632,35.23109761670977,67.56756756756756
2020-03-31,77.74361347548755,48.381878979849475,22.63681592039801,35.72941456569383,52.9029029029029
2020-04-01,74.05392677516383,42.111652188982696,20.149253731343286,27.893359706989894,46.2962962962963
2020-04-02,76.86849756074972,40.533982222248476,22.139303482587067,26.161705225926443,45.0950950950951
2020-04-03,74.56244145133495,34.83009849636321,19.27860696517413,25.40176873309214,41.29129129129129
2020-04-06,80.1679311771034,39.360843016215334,22.014925373134332,34.957020117990034,45.2952952952953
2020-04-07,81.255913700471,41.66666835221151,23.258706467661693,36.12806912151747,42.592592592592595
2020-04-08,84.63812877573625,44.741102133539734,25.621890547263686,40.6627634482159,47.397397397397405
2020-04-09,87.36991337204148,49.27184665339186,30.472636815920406,44.823721620420635,52.4024024024024
2020-04-13,84.86282367225223,48.82686281662067,29.22885572139304,40.986674012209065,55.65565565565566
2020-04-14,87.12157017789902,57.16019648706297,32.711442786069654,40.538186391111985,58.95895895895896
2020-04-15,85.79707274827516,48.503238208059805,34.32835820895523,38.445249973037875,60.41041041041041
2020-04-16,86.93236014504164,40.898059906879446,36.069651741293534,36.36477150983325,62.46246246246246
2020-04-17,91.17786166456627,42.88026063431475,37.810945273631845,42.23246949915794,61.96196196196196
2020-04-20,89.07284978885643,41.6262152761414,36.442786069651746,38.04659541721423,61.61161161161161
2020-04-21,85.9981110690187,39.76537377691642,35.820895522388064,39.62875319404833,57.607607607607605
2020-04-22,91.59176777653188,42.51618294968378,37.68656716417911,39.74087603366922,58.408408408408405
2020-04-23,88.87181146811287,44.98382058996038,37.43781094527363,38.4327907723729,55.05505505505506
2020-04-24,89.38032614428398,42.96116678645497,36.81592039800996,38.35804428895145,53.3033033033033
